FECHA,CAMPO_OFICIAL,CAMPO_SIH,UBICACION,CUENCA,CATEGORIA,VOLUMEN_ORIGINAL_PETROLEO_MMB,VOLUMEN_ORIGINAL_GAS_MMMPC,PETROLEO_CRUDO_EQUIVALENTE_MMBPCE,PETROLEO_MMB,GAS_MMMPC,CONDENSADO_MMB,LIQUIDOS_PLANTA_MMB,GAS_SECO_MMMPC
1/1/2015,Cobra,COBRA,Terrestre,Cuencas del Sureste,1P,9.510751,66.04688,5.795518,1.81189,15.893775,0.182051,1.432703,12.320351
1/1/2015,Cobra,COBRA,Terrestre,Cuencas del Sureste,2P,25.789077,179.090807,9.212336,3.240058,23.828041,0.272932,2.147917,18.470743
1/1/2015,Cobra,COBRA,Terrestre,Cuencas del Sureste,3P,25.789077,179.090807,9.212336,3.240058,23.828041,0.272932,2.147917,18.470743
1/1/2015,Cocuite,COCUITE,Terrestre,Veracruz,1P,0,390.897603,0.574355,0,3.319019,0,0,2.987182
1/1/2015,Cocuite,COCUITE,Terrestre,Veracruz,2P,0,390.897603,0.574355,0,3.319019,0,0,2.987182
1/1/2015,Cocuite,COCUITE,Terrestre,Veracruz,3P,0,390.897603,0.574355,0,3.319019,0,0,2.987182
1/1/2015,Comitas,COMITAS,Terrestre,Burgos,1P,0,291.644933,11.218424,0,51.95691,0.244396,1.397328,49.807745
1/1/2015,Comitas,COMITAS,Terrestre,Burgos,2P,0,337.011923,18.782916,0,86.991031,0.40919,2.339535,83.392702
1/1/2015,Comitas,COMITAS,Terrestre,Burgos,3P,0,362.935917,25.633504,0,118.718785,0.558432,3.192821,113.808057
1/1/2015,Comoapa,COMOAPA,Terrestre,Cuencas del Sureste,1P,171.804129,215.270574,4.044518,2.571868,5.71871,0.074873,0.526565,4.531111
1/1/2015,Comoapa,COMOAPA,Terrestre,Cuencas del Sureste,2P,171.804129,215.270574,4.044518,2.571868,5.71871,0.074873,0.526565,4.531111
1/1/2015,Comoapa,COMOAPA,Terrestre,Cuencas del Sureste,3P,171.804129,215.270574,4.044518,2.571868,5.71871,0.074873,0.526565,4.531111
1/1/2015,Concepción,CONCEPCION,Terrestre,Cuencas del Sureste,1P,43.72273,66.217204,0,0,0,0,0,0
1/1/2015,Concepción,CONCEPCION,Terrestre,Cuencas del Sureste,2P,43.72273,66.217204,0,0,0,0,0,0
1/1/2015,Concepción,CONCEPCION,Terrestre,Cuencas del Sureste,3P,43.72273,66.217204,0,0,0,0,0,0
1/1/2015,Conquistador,CONQUISTADOR,Terrestre,Burgos,1P,0,0,0,0,0,0,0,0
1/1/2015,Conquistador,CONQUISTADOR,Terrestre,Burgos,2P,0,0,0,0,0,0,0,0
1/1/2015,Conquistador,CONQUISTADOR,Terrestre,Burgos,3P,0,22.426737,0,0,0,0,0,0
1/1/2015,Copal,COPAL,Terrestre,Tampico-Misantla,1P,11.000231,5.6084,0.107929,0.088616,0.08924,0,0.003538,0.082041
1/1/2015,Copal,COPAL,Terrestre,Tampico-Misantla,2P,11.000231,5.6084,0.231805,0.201875,0.138298,0,0.005483,0.127141
1/1/2015,Copal,COPAL,Terrestre,Tampico-Misantla,3P,11.000231,5.6084,0.691354,0.626656,0.298955,0,0.011853,0.274837
1/1/2015,Cópite,COPITE,Terrestre,Veracruz,1P,22.499995,449.407269,1.109571,0,4.61481,0.08058,0.220623,4.204264
1/1/2015,Cópite,COPITE,Terrestre,Veracruz,2P,22.499995,449.407269,1.109571,0,4.61481,0.08058,0.220623,4.204264
1/1/2015,Cópite,COPITE,Terrestre,Veracruz,3P,22.499995,449.407269,1.109571,0,4.61481,0.08058,0.220623,4.204264
1/1/2015,Corcovado,CORCOVADO,Terrestre,Tampico-Misantla,1P,114.168881,220.50637,3.294018,3.294018,0.301727,0,0,0
1/1/2015,Corcovado,CORCOVADO,Terrestre,Tampico-Misantla,2P,120.125485,232.010986,3.932063,3.932063,0.372326,0,0,0
1/1/2015,Corcovado,CORCOVADO,Terrestre,Tampico-Misantla,3P,128.067624,247.350475,4.456844,4.456844,0.430468,0,0,0
1/1/2015,Corindón,CORINDON,Terrestre,Burgos,1P,0,423.857817,3.264954,0,16.636713,0.005214,0.415064,14.794961
1/1/2015,Corindón,CORINDON,Terrestre,Burgos,2P,0,424.327986,6.732171,0,34.304067,0.010751,0.855841,30.506467
1/1/2015,Corindón,CORINDON,Terrestre,Burgos,3P,0,434.379505,9.919675,0,50.546129,0.015841,1.261059,44.950467
1/1/2015,Corralillo,CORRALILLO,Terrestre,Tampico-Misantla,1P,573.383055,372.698986,55.774501,40.218675,74.181587,0,4.532966,57.329126
1/1/2015,Corralillo,CORRALILLO,Terrestre,Tampico-Misantla,2P,1341.73027,872.124675,271.008774,174.023703,462.495948,0,28.261438,357.426819
1/1/2015,Corralillo,CORRALILLO,Terrestre,Tampico-Misantla,3P,1846.200714,1200.030464,431.234205,270.437833,766.79503,0,46.856043,592.595697
1/1/2015,Corzos,CORZOS,Terrestre,Burgos,1P,0,0.924346,0,0,0,0,0,0
1/1/2015,Corzos,CORZOS,Terrestre,Burgos,2P,0,0.924346,0,0,0,0,0,0
1/1/2015,Corzos,CORZOS,Terrestre,Burgos,3P,0,0.924346,0,0,0,0,0,0
1/1/2015,Costero,COSTERO,Terrestre,Cuencas del Sureste,1P,111.929423,866.997852,71.3568,11.73292,243.7388,0,22.467488,193.247799
1/1/2015,Costero,COSTERO,Terrestre,Cuencas del Sureste,2P,120.394153,899.079177,75.033471,13.60454,251.117736,0,23.147668,199.098173
1/1/2015,Costero,COSTERO,Terrestre,Cuencas del Sureste,3P,120.394153,899.079177,75.033471,13.60454,251.117736,0,23.147668,199.098173
1/1/2015,Cougar,COUGAR,Terrestre,Sabinas,1P,0,58.248604,0.662299,0,3.661982,0,0,3.444571
1/1/2015,Cougar,COUGAR,Terrestre,Sabinas,2P,0,58.248604,0.662299,0,3.661982,0,0,3.444571
1/1/2015,Cougar,COUGAR,Terrestre,Sabinas,3P,0,58.248604,0.662299,0,3.661982,0,0,3.444571
1/1/2015,Coyol,COYOL,Terrestre,Tampico-Misantla,1P,461.228375,206.653373,30.795082,22.688757,34.800819,0,2.362182,29.874886
1/1/2015,Coyol,COYOL,Terrestre,Tampico-Misantla,2P,2752.145459,1233.098772,449.662182,272.394096,761.01991,0,51.655899,653.300222
1/1/2015,Coyol,COYOL,Terrestre,Tampico-Misantla,3P,4073.400209,1825.086963,722.686987,429.712493,1257.752755,0,85.372732,1079.722282
1/1/2015,Coyotes,COYOTES,Terrestre,Tampico-Misantla,1P,703.391892,246.187162,42.774546,31.532526,48.262501,0,3.275923,41.431114
1/1/2015,Coyotes,COYOTES,Terrestre,Tampico-Misantla,2P,1413.848744,494.84706,162.040824,102.641446,255.004218,0,17.308971,218.909269
1/1/2015,Coyotes,COYOTES,Terrestre,Tampico-Misantla,3P,1628.300375,569.905131,202.688838,126.063667,328.955327,0,22.328565,282.392859
1/1/2015,Coyula,COYULA,Terrestre,Tampico-Misantla,1P,397.103421,246.204121,43.186749,31.973705,48.344863,0,3.26748,41.324324
1/1/2015,Coyula,COYULA,Terrestre,Tampico-Misantla,2P,758.994093,470.576338,155.089931,98.807815,242.659467,0,16.400602,207.420971
1/1/2015,Coyula,COYULA,Terrestre,Tampico-Misantla,3P,851.999935,528.23996,187.561585,117.552135,301.844655,0,20.400745,258.011411
1/1/2015,Coyula PR,COYULA PR,Terrestre,Tampico-Misantla,1P,0.267474,0.375438,0,0,0,0,0,0
1/1/2015,Coyula PR,COYULA PR,Terrestre,Tampico-Misantla,2P,0.267474,0.375438,0,0,0,0,0,0
1/1/2015,Coyula PR,COYULA PR,Terrestre,Tampico-Misantla,3P,0.267474,0.375438,0,0,0,0,0,0
1/1/2015,Cráter,CRATER,Terrestre,Cuencas del Sureste,1P,30.788476,181.10868,2.996252,0.926371,8.455052,0.007704,0.77689,6.68469
1/1/2015,Cráter,CRATER,Terrestre,Cuencas del Sureste,2P,30.788476,181.10868,2.996252,0.926371,8.455052,0.007704,0.77689,6.68469
1/1/2015,Cráter,CRATER,Terrestre,Cuencas del Sureste,3P,30.788476,181.10868,2.996252,0.926371,8.455052,0.007704,0.77689,6.68469
1/1/2015,Crisol,CRISOL,Terrestre,Cuencas del Sureste,1P,0,0,0,0,0,0,0,0
1/1/2015,Crisol,CRISOL,Terrestre,Cuencas del Sureste,2P,0,0,0,0,0,0,0,0
1/1/2015,Crisol,CRISOL,Terrestre,Cuencas del Sureste,3P,0,0,0,0,0,0,0,0
1/1/2015,Cruz,CRUZ,Terrestre,Burgos,1P,0,0.440858,0,0,0,0,0,0
1/1/2015,Cruz,CRUZ,Terrestre,Burgos,2P,0,0.440858,0,0,0,0,0,0
1/1/2015,Cruz,CRUZ,Terrestre,Burgos,3P,0,0.440858,0,0,0,0,0,0
1/1/2015,Cuatajapa,CUATAJAPA,Terrestre,Cuencas del Sureste,1P,0.782439,2.460118,0,0,0,0,0,0
1/1/2015,Cuatajapa,CUATAJAPA,Terrestre,Cuencas del Sureste,2P,0.782439,2.460118,0,0,0,0,0,0
1/1/2015,Cuatajapa,CUATAJAPA,Terrestre,Cuencas del Sureste,3P,0.782439,2.460118,0,0,0,0,0,0
1/1/2015,Cuatro Milpas,CUATRO MILPAS,Terrestre,Burgos,1P,0,195.623676,3.416303,0,18.391401,0.004412,0.184874,16.783493
1/1/2015,Cuatro Milpas,CUATRO MILPAS,Terrestre,Burgos,2P,0,204.271376,4.655218,0,25.256389,0.004869,0.204037,23.124959
1/1/2015,Cuatro Milpas,CUATRO MILPAS,Terrestre,Burgos,3P,0,214.154461,5.138411,0,27.905031,0.005216,0.218567,25.56064
1/1/2015,Cucaña,CUCANA,Terrestre,Burgos,1P,0,13.272121,0.963993,0,4.519486,0.009414,0.121547,4.33254
1/1/2015,Cucaña,CUCANA,Terrestre,Burgos,2P,0,19.908181,1.841338,0,8.632739,0.017982,0.232169,8.275651
1/1/2015,Cucaña,CUCANA,Terrestre,Burgos,3P,0,29.862272,2.619872,0,12.282739,0.025585,0.330332,11.774671
1/1/2015,Cuervito,CUERVITO,Terrestre,Burgos,1P,0,446.046248,38.439293,0,153.670778,7.60257,3.926454,139.958426
1/1/2015,Cuervito,CUERVITO,Terrestre,Burgos,2P,0,487.481217,47.908643,0,191.526894,9.47543,4.893719,174.436565
1/1/2015,Cuervito,CUERVITO,Terrestre,Burgos,3P,0,552.510397,55.822818,0,223.165807,11.040705,5.702127,203.252275
1/1/2015,Cuichapa-Poniente,CUICHAPA PONIENTE,Terrestre,Cuencas del Sureste,1P,452.560323,472.03944,0.735585,0.562218,0.851135,0,0.066412,0.556261
1/1/2015,Cuichapa-Poniente,CUICHAPA PONIENTE,Terrestre,Cuencas del Sureste,2P,452.560323,472.03944,1.421734,1.157348,1.297988,0,0.101279,0.848303
1/1/2015,Cuichapa-Poniente,CUICHAPA PONIENTE,Terrestre,Cuencas del Sureste,3P,452.560323,472.03944,1.421734,1.157348,1.297988,0,0.101279,0.848303
1/1/2015,Cuitláhuac,CUITLAHUAC,Terrestre,Burgos,1P,3.616695,1002.656645,28.690887,0,139.753255,0.768748,3.555339,126.730027
1/1/2015,Cuitláhuac,CUITLAHUAC,Terrestre,Burgos,2P,3.616695,1056.556568,42.233279,0,205.718218,1.131605,5.233495,186.547893
1/1/2015,Cuitláhuac,CUITLAHUAC,Terrestre,Burgos,3P,3.616695,1210.768733,52.979904,0,258.065007,1.419552,6.565203,234.016626
1/1/2015,Culebra,CULEBRA,Terrestre,Burgos,1P,0,1730.581735,9.584404,0,50.723574,0.025552,0.289862,48.207372
1/1/2015,Culebra,CULEBRA,Terrestre,Burgos,2P,0,1788.466267,10.964867,0,57.943733,0.03099,0.351549,55.037948
1/1/2015,Culebra,CULEBRA,Terrestre,Burgos,3P,0,1849.622907,14.155823,0,74.984472,0.036353,0.412391,71.289558
1/1/2015,Cunduacán,CUNDUACAN,Terrestre,Cuencas del Sureste,1P,1813.501409,2198.610701,204.040314,100.474291,401.245934,6.714681,36.487078,313.950329
1/1/2015,Cunduacán,CUNDUACAN,Terrestre,Cuencas del Sureste,2P,1813.501409,2198.610701,273.790558,139.66968,519.624633,8.695698,47.25178,406.574399
1/1/2015,Cunduacán,CUNDUACAN,Terrestre,Cuencas del Sureste,3P,1813.501409,2198.610701,273.790558,139.66968,519.624633,8.695698,47.25178,406.574399
1/1/2015,Cuneta,CUNETA,Terrestre,Burgos,1P,0,2.241162,0,0,0,0,0,0
1/1/2015,Cuneta,CUNETA,Terrestre,Burgos,2P,0,2.626258,0,0,0,0,0,0
1/1/2015,Cuneta,CUNETA,Terrestre,Burgos,3P,0,2.642469,0,0,0,0,0,0
1/1/2015,Cupache,CUPACHE,Terrestre,Cuencas del Sureste,1P,5.829963,10.195438,2.134777,1.658438,1.812305,0.039842,0.164503,1.414624
1/1/2015,Cupache,CUPACHE,Terrestre,Cuencas del Sureste,2P,5.829963,10.195438,2.134777,1.658438,1.812305,0.039842,0.164503,1.414624
1/1/2015,Cupache,CUPACHE,Terrestre,Cuencas del Sureste,3P,5.829963,10.195438,2.134777,1.658438,1.812305,0.039842,0.164503,1.414624
1/1/2015,Cúpula,CUPULA,Terrestre,Burgos,1P,0,7.352214,0.869188,0,3.581297,0.112767,0.096315,3.433159
1/1/2015,Cúpula,CUPULA,Terrestre,Burgos,2P,0,8.969875,1.090799,0,4.494396,0.141519,0.120872,4.308489
1/1/2015,Cúpula,CUPULA,Terrestre,Burgos,3P,0,8.969875,1.090799,0,4.494396,0.141519,0.120872,4.308489
1/1/2015,Dandi,DANDI,Terrestre,Burgos,1P,0,2.65986,0,0,0,0,0,0
1/1/2015,Dandi,DANDI,Terrestre,Burgos,2P,0,2.65986,0,0,0,0,0,0
1/1/2015,Dandi,DANDI,Terrestre,Burgos,3P,0,3.538708,0,0,0,0,0,0
1/1/2015,Dieciocho de Marzo,DIECIOCHO DE MARZO,Terrestre,Burgos,1P,0,233.840129,0,0,0,0,0,0
1/1/2015,Dieciocho de Marzo,DIECIOCHO DE MARZO,Terrestre,Burgos,2P,0,251.511465,2.567647,0,17.331102,0.037057,0.322221,11.485574
1/1/2015,Dieciocho de Marzo,DIECIOCHO DE MARZO,Terrestre,Burgos,3P,0,251.511465,2.567647,0,17.331102,0.037057,0.322221,11.485574
1/1/2015,Divisadero,DIVISADERO,Terrestre,Burgos,1P,0,1.454376,4.00E-06,0,1.90E-05,0,1.00E-06,1.70E-05
1/1/2015,Divisadero,DIVISADERO,Terrestre,Burgos,2P,0,1.454376,4.00E-06,0,1.90E-05,0,1.00E-06,1.70E-05
1/1/2015,Divisadero,DIVISADERO,Terrestre,Burgos,3P,0,1.454376,4.00E-06,0,1.90E-05,0,1.00E-06,1.70E-05
1/1/2015,Doctor,DOCTOR,Terrestre,Burgos,1P,0,0.188234,0,0,0,0,0,0
1/1/2015,Doctor,DOCTOR,Terrestre,Burgos,2P,0,0.188234,0,0,0,0,0,0
1/1/2015,Doctor,DOCTOR,Terrestre,Burgos,3P,0,0.188234,0,0,0,0,0,0
1/1/2015,Doctor Coss,DOCTOR COSS,Terrestre,Burgos,1P,0,0.858351,0,0,0,0,0,0
1/1/2015,Doctor Coss,DOCTOR COSS,Terrestre,Burgos,2P,0,1.220859,0,0,0,0,0,0
1/1/2015,Doctor Coss,DOCTOR COSS,Terrestre,Burgos,3P,0,2.258011,0,0,0,0,0,0
1/1/2015,Dragón,DRAGON,Terrestre,Burgos,1P,0,31.257324,0.364758,0,1.724225,0.000578,0.046371,1.652903
1/1/2015,Dragón,DRAGON,Terrestre,Burgos,2P,0,36.72402,2.44132,0,11.540201,0.003868,0.310362,11.062847
1/1/2015,Dragón,DRAGON,Terrestre,Burgos,3P,0,57.065969,4.012406,0,18.966776,0.006357,0.510092,18.182227
1/1/2015,Dulce,DULCE,Terrestre,Burgos,1P,0,5.286932,0.077889,0,0.368769,0,0.009918,0.353515
1/1/2015,Dulce,DULCE,Terrestre,Burgos,2P,0,9.324225,1.081747,0,5.121569,0,0.13774,4.909719
1/1/2015,Dulce,DULCE,Terrestre,Burgos,3P,0,15.860795,2.15049,0,10.181569,0,0.273824,9.760415
1/1/2015,Duna,DUNA,Terrestre,Burgos,1P,0,60.303172,2.40017,0,12.48312,0,0,12.483118
1/1/2015,Duna,DUNA,Terrestre,Burgos,2P,0,67.145212,2.97699,0,15.48312,0,0,15.483118
1/1/2015,Duna,DUNA,Terrestre,Burgos,3P,0,67.145212,3.2654,0,16.98312,0,0,16.983118
1/1/2015,Ébano Chapacao,EBANO CHAPACAO,Terrestre,Tampico-Misantla,1P,1955.048507,2872.843077,27.314721,27.314721,2.818057,0,0,0
1/1/2015,Ébano Chapacao,EBANO CHAPACAO,Terrestre,Tampico-Misantla,2P,2030.653551,2983.940795,32.791343,32.791343,3.415982,0,0,0
1/1/2015,Ébano Chapacao,EBANO CHAPACAO,Terrestre,Tampico-Misantla,3P,2211.2656,3249.340898,42.368724,42.368724,4.480341,0,0,0
1/1/2015,Ecatl,ECATL,Terrestre,Burgos,1P,0,22.025016,0.225947,0,1.059818,0.002099,0.028503,1.015979
1/1/2015,Ecatl,ECATL,Terrestre,Burgos,2P,0,28.980284,0.225947,0,1.059818,0.002099,0.028503,1.015979
1/1/2015,Ecatl,ECATL,Terrestre,Burgos,3P,0,32.457918,0.389973,0,1.829193,0.003623,0.049195,1.753529
1/1/2015,Eclipse,ECLIPSE,Terrestre,Burgos,1P,0,14.76331,0.290716,0,1.345028,0.006627,0.036173,1.289392
1/1/2015,Eclipse,ECLIPSE,Terrestre,Burgos,2P,0,14.905898,0.488297,0,2.259159,0.011131,0.060758,2.165711
1/1/2015,Eclipse,ECLIPSE,Terrestre,Burgos,3P,0,16.521675,0.558608,0,2.584459,0.012734,0.069507,2.477555
1/1/2015,Eden Jolote,EDEN JOLOTE,Terrestre,Cuencas del Sureste,1P,546.336012,1259.193431,44.193126,27.894251,64.491636,0.745748,5.861516,50.40539
1/1/2015,Eden Jolote,EDEN JOLOTE,Terrestre,Cuencas del Sureste,2P,562.984093,1305.723929,61.139618,38.905665,87.975643,1.017305,7.995931,68.760026
1/1/2015,Eden Jolote,EDEN JOLOTE,Terrestre,Cuencas del Sureste,3P,602.840476,1371.071652,71.190823,46.007539,99.645602,1.15225,9.05659,77.881036
1/1/2015,Ek,EK,Aguas someras,Cuencas del Sureste,1P,1017.568557,130.713902,112.998306,109.546467,17.89575,0.359181,1.025999,10.74855
1/1/2015,Ek,EK,Aguas someras,Cuencas del Sureste,2P,1017.568557,130.713902,203.187205,195.689574,38.87079,0.780166,2.22854,23.346584
1/1/2015,Ek,EK,Aguas someras,Cuencas del Sureste,3P,1017.568557,130.713902,203.187205,195.689574,38.87079,0.780166,2.22854,23.346584
1/1/2015,El Burro,EL BURRO,Terrestre,Cuencas del Sureste,1P,108.912402,21.40401,0,0,0,0,0,0
1/1/2015,El Burro,EL BURRO,Terrestre,Cuencas del Sureste,2P,108.912402,21.40401,0,0,0,0,0,0
1/1/2015,El Burro,EL BURRO,Terrestre,Cuencas del Sureste,3P,108.912402,21.40401,0,0,0,0,0,0
1/1/2015,El Golpe,EL GOLPE,Terrestre,Cuencas del Sureste,1P,315.487107,208.839611,5.914498,5.458218,3.043194,0,0.171959,1.478737
1/1/2015,El Golpe,EL GOLPE,Terrestre,Cuencas del Sureste,2P,315.487107,208.839611,5.914498,5.458218,3.043194,0,0.171959,1.478737
1/1/2015,El Golpe,EL GOLPE,Terrestre,Cuencas del Sureste,3P,315.487107,208.839611,5.914498,5.458218,3.043194,0,0.171959,1.478737
1/1/2015,El Plan,EL PLAN,Terrestre,Cuencas del Sureste,1P,391.368407,75.925471,0,0,0,0,0,0
1/1/2015,El Plan,EL PLAN,Terrestre,Cuencas del Sureste,2P,391.368407,75.925471,0,0,0,0,0,0
1/1/2015,El Plan,EL PLAN,Terrestre,Cuencas del Sureste,3P,391.368407,75.925471,0.104478,0.07961,0.095532,0,0.00958,0.079513
1/1/2015,El Tigre,EL TIGRE,Terrestre,Cuencas del Sureste,1P,0.383299,0.266856,0,0,0,0,0,0
1/1/2015,El Tigre,EL TIGRE,Terrestre,Cuencas del Sureste,2P,0.383299,0.266856,0,0,0,0,0,0
1/1/2015,El Tigre,EL TIGRE,Terrestre,Cuencas del Sureste,3P,0.383299,0.266856,0,0,0,0,0,0
1/1/2015,El treinta,EL TREINTA,Terrestre,Veracruz,1P,154.46277,242.365324,46.592996,26.3213,122.67288,0,0,105.431675
1/1/2015,El treinta,EL TREINTA,Terrestre,Veracruz,2P,154.46277,242.365324,53.005237,31.83732,128.096305,0,0,110.092858
1/1/2015,El treinta,EL TREINTA,Terrestre,Veracruz,3P,154.46277,242.365324,57.221491,35.27064,132.834183,0,0,114.164845
1/1/2015,Emergente,EMERGENTE,Terrestre,Burgos,1P,0,21.428977,0.835348,0,4.344589,0,0,4.344589
1/1/2015,Emergente,EMERGENTE,Terrestre,Burgos,2P,0,107.144887,5.658386,0,29.428872,0,0,29.428872
1/1/2015,Emergente,EMERGENTE,Terrestre,Burgos,3P,0,385.689416,21.249916,0,110.519334,0,0,110.519334
1/1/2015,Emú,EMU,Terrestre,Burgos,1P,0,70.566604,0.321904,0,1.672566,0,0.000446,1.671881
1/1/2015,Emú,EMU,Terrestre,Burgos,2P,0,72.003834,0.547189,0,2.844257,0,0.000446,2.843572
1/1/2015,Emú,EMU,Terrestre,Burgos,3P,0,75.349445,1.222267,0,6.35529,0,0.000446,6.354605
1/1/2015,Enispe,ENISPE,Terrestre,Veracruz,1P,0,1.86226,0,0,0,0,0,0
1/1/2015,Enispe,ENISPE,Terrestre,Veracruz,2P,0,1.86226,0,0,0,0,0,0
1/1/2015,Enispe,ENISPE,Terrestre,Veracruz,3P,0,1.86226,0,0,0,0,0,0
1/1/2015,Enlace,ENLACE,Terrestre,Burgos,1P,0,171.93343,0.296342,0,1.778426,0,0,1.541253
1/1/2015,Enlace,ENLACE,Terrestre,Burgos,2P,0,171.93343,0.296342,0,1.778426,0,0,1.541253
1/1/2015,Enlace,ENLACE,Terrestre,Burgos,3P,0,173.325186,0.296342,0,1.778426,0,0,1.541253
1/1/2015,Escarbado,ESCARBADO,Terrestre,Cuencas del Sureste,1P,64.272456,151.562458,0,0,0,0,0,0
1/1/2015,Escarbado,ESCARBADO,Terrestre,Cuencas del Sureste,2P,64.272456,151.562458,0,0,0,0,0,0
1/1/2015,Escarbado,ESCARBADO,Terrestre,Cuencas del Sureste,3P,64.272456,151.562458,0,0,0,0,0,0
1/1/2015,Escobal,ESCOBAL,Terrestre,Tampico-Misantla,1P,625.729478,236.087732,25.741966,19.074578,30.682397,0,1.942876,24.571857
1/1/2015,Escobal,ESCOBAL,Terrestre,Tampico-Misantla,2P,1205.517039,454.841579,96.072942,62.195668,155.898525,0,9.871833,124.850621
1/1/2015,Escobal,ESCOBAL,Terrestre,Tampico-Misantla,3P,1333.500028,503.129561,113.568823,72.571989,188.661755,0,11.946472,151.088904
1/1/2015,Escobedo,ESCOBEDO,Terrestre,Burgos,1P,0,11.69076,0.816117,0,3.721503,0.030083,0.100086,3.567565
1/1/2015,Escobedo,ESCOBEDO,Terrestre,Burgos,2P,0,13.128874,0.816117,0,3.721503,0.030083,0.100086,3.567565
1/1/2015,Escobedo,ESCOBEDO,Terrestre,Burgos,3P,0,14.228908,0.997038,0,4.546503,0.036752,0.122274,4.358439
1/1/2015,Escorpión,ESCORPION,Terrestre,Burgos,1P,0,1.152523,3.00E-06,0,1.50E-05,0,0,1.40E-05
1/1/2015,Escorpión,ESCORPION,Terrestre,Burgos,2P,0,1.152523,3.00E-06,0,1.50E-05,0,0,1.40E-05
1/1/2015,Escorpión,ESCORPION,Terrestre,Burgos,3P,0,1.152523,3.00E-06,0,1.50E-05,0,0,1.40E-05
1/1/2015,Escualo,ESCUALO,Aguas someras,Tampico-Misantla,1P,5.182392,2.560533,0,0,0,0,0,0
1/1/2015,Escualo,ESCUALO,Aguas someras,Tampico-Misantla,2P,5.182392,2.560533,0,0,0,0,0,0
1/1/2015,Escualo,ESCUALO,Aguas someras,Tampico-Misantla,3P,5.182392,2.560533,0,0,0,0,0,0
1/1/2015,Espejo,ESPEJO,Terrestre,Veracruz,1P,0,13.288074,0.231764,0,1.205388,0,0,1.205388
1/1/2015,Espejo,ESPEJO,Terrestre,Veracruz,2P,0,13.288074,0.231764,0,1.205388,0,0,1.205388
1/1/2015,Espejo,ESPEJO,Terrestre,Veracruz,3P,0,13.288074,0.231764,0,1.205388,0,0,1.205388
1/1/2015,Estanzuela,ESTANZUELA,Terrestre,Veracruz,1P,0,0,0,0,0,0,0,0
1/1/2015,Estanzuela,ESTANZUELA,Terrestre,Veracruz,2P,0,0,0,0,0,0,0,0
1/1/2015,Estanzuela,ESTANZUELA,Terrestre,Veracruz,3P,0,0,0,0,0,0,0,0
1/1/2015,Etkal,ETKAL,Aguas someras,Cuencas del Sureste,1P,18.998771,177.429943,19.962593,3.242872,90.646464,0.880357,5.453274,54.017324
1/1/2015,Etkal,ETKAL,Aguas someras,Cuencas del Sureste,2P,18.998771,177.429943,19.962593,3.242872,90.646464,0.880357,5.453274,54.017324
1/1/2015,Etkal,ETKAL,Aguas someras,Cuencas del Sureste,3P,18.998771,177.429943,19.962593,3.242872,90.646464,0.880357,5.453274,54.017324
1/1/2015,Explorador,EXPLORADOR,Terrestre,Burgos,1P,0,3.557491,0.004856,0,0.025258,0,0,0.025258
1/1/2015,Explorador,EXPLORADOR,Terrestre,Burgos,2P,0,4.446864,0.158158,0,0.82257,0,0,0.82257
1/1/2015,Explorador,EXPLORADOR,Terrestre,Burgos,3P,0,4.558036,0.158158,0,0.82257,0,0,0.82257
1/1/2015,Exploratus,EXPLORATUS,Aguas profundas,Golfo de Mexico Profundo,1P,0,0,0,0,0,0,0,0
1/1/2015,Exploratus,EXPLORATUS,Aguas profundas,Golfo de Mexico Profundo,2P,0,0,0,0,0,0,0,0
1/1/2015,Exploratus,EXPLORATUS,Aguas profundas,Golfo de Mexico Profundo,3P,692.82495,3236.316089,513.844,145.046967,1719.021705,0,79.140949,1506.481087
1/1/2015,Ezequiel Ordóñez,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,1P,162.749301,100.864688,0.481323,0.422877,0.270068,0,0.010709,0.24828
1/1/2015,Ezequiel Ordóñez,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,2P,162.749301,100.864688,0.481323,0.422877,0.270068,0,0.010709,0.24828
1/1/2015,Ezequiel Ordóñez,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,3P,175.01752,105.70013,0.637539,0.552234,0.394174,0,0.01563,0.362374
1/1/2015,Faja,FAJA,Terrestre,Tampico-Misantla,1P,0,0,0,0,0,0,0,0
1/1/2015,Faja,FAJA,Terrestre,Tampico-Misantla,2P,0,0,0,0,0,0,0,0
1/1/2015,Faja,FAJA,Terrestre,Tampico-Misantla,3P,0,0,0,0,0,0,0,0
1/1/2015,Faraón,FARAON,Terrestre,Burgos,1P,0,0,0,0,0,0,0,0
1/1/2015,Faraón,FARAON,Terrestre,Burgos,2P,0,0,0,0,0,0,0,0
1/1/2015,Faraón,FARAON,Terrestre,Burgos,3P,0,0,0,0,0,0,0,0
1/1/2015,Fénix,FENIX,Terrestre,Cuencas del Sureste,1P,103.789297,345.964324,2.063567,0.54219,6.06995,0.069527,0.54716,4.705233
1/1/2015,Fénix,FENIX,Terrestre,Cuencas del Sureste,2P,103.789297,345.964324,2.063567,0.54219,6.06995,0.069527,0.54716,4.705233
1/1/2015,Fénix,FENIX,Terrestre,Cuencas del Sureste,3P,103.789297,345.964324,2.063567,0.54219,6.06995,0.069527,0.54716,4.705233
