AÑO,CAMPO_SIH,CATEGORIA,VOLUMEN_ORIGINAL_PETROLEO_MMB,VOLUMEN_ORIGINAL_GAS_MMMPC
2017,PARETO,2P,160.174063,395.695819
2017,PARETO,3P,258.859515,639.489478
2017,PARRITAS,1P,0.0,11.05864
2017,PARRITAS,2P,0.0,36.78299
2017,PARRITAS,3P,0.0,36.862133
2017,PASCUALITO,1P,0.0,97.966915
2017,PASCUALITO,2P,0.0,98.287264
2017,PASCUALITO,3P,0.0,101.055919
2017,PASTORIA,1P,31.598294,12.639293
2017,PASTORIA,2P,870.842024,348.33612
2017,PASTORIA,3P,3108.860905,1243.541898
2017,PATLACHE,1P,0.0,16.43085
2017,PATLACHE,2P,0.0,43.629783
2017,PATLACHE,3P,0.0,54.833285
2017,PATRICIO,1P,0.0,0.05598
2017,PATRICIO,2P,0.0,0.05598
2017,PATRICIO,3P,0.0,0.05598
2017,PATRIOTA,1P,0.0,4.16104
2017,PATRIOTA,2P,0.0,4.16104
2017,PATRIOTA,3P,0.0,4.16104
2017,PECERO,1P,0.411222,0.230884
2017,PECERO,2P,0.411222,0.230884
2017,PECERO,3P,0.411222,0.230884
2017,PERCUTOR,1P,0.0,5.397676
2017,PERCUTOR,2P,0.0,5.397676
2017,PERCUTOR,3P,0.0,5.397676
2017,PERDIZ,1P,171.731201,303.807782
2017,PERDIZ,2P,171.731201,303.807782
2017,PERDIZ,3P,171.731201,303.807782
2017,PESERO,1P,0.0,11.202138
2017,PESERO,2P,0.0,21.020638
2017,PESERO,3P,0.0,21.020638
2017,PETROLERO,1P,0.0,0.44084
2017,PETROLERO,2P,0.0,0.44084
2017,PETROLERO,3P,0.0,0.44084
2017,PIAMONTE,1P,0.0,0.73201
2017,PIAMONTE,2P,0.0,0.73201
2017,PIAMONTE,3P,0.0,0.73201
2017,PICADILLO,1P,0.0,44.631508
2017,PICADILLO,2P,0.0,45.120207
2017,PICADILLO,3P,0.0,45.774123
2017,PIEDRA DE CAL,1P,3.000192,1.684482
2017,PIEDRA DE CAL,2P,3.000192,1.684482
2017,PIEDRA DE CAL,3P,3.000192,1.684482
2017,PIEDRAS,1P,0.0,1.948928
2017,PIEDRAS,2P,0.0,1.948928
2017,PIEDRAS,3P,0.0,1.948928
2017,PIGUA,1P,0.0,0.0
2017,PIGUA,2P,0.0,0.0
2017,PIGUA,3P,1.433178,1.433178
2017,PINGUINO,1P,0.0,0.0
2017,PINGUINO,2P,0.0,0.0
2017,PINGUINO,3P,0.0,0.0
2017,PINOLE,1P,0.182976,0.074995
2017,PINOLE,2P,0.182976,0.074995
2017,PINOLE,3P,0.182976,0.074995
2017,PINTA,1P,0.0,30.353812
2017,PINTA,2P,0.0,30.353812
2017,PINTA,3P,0.0,30.353812
2017,PIPILA,1P,0.0,34.172222
2017,PIPILA,2P,0.0,39.280797
2017,PIPILA,3P,0.0,43.121389
2017,PIRAMIDE,1P,1.234713,2.079751
2017,PIRAMIDE,2P,1.234713,2.079751
2017,PIRAMIDE,3P,1.234713,2.079751
2017,PIRATA,1P,0.0,0.370737
2017,PIRATA,2P,0.0,0.370737
2017,PIRATA,3P,0.0,0.370737
2017,PIRINEO,1P,0.0,25.796181
2017,PIRINEO,2P,0.0,25.796181
2017,PIRINEO,3P,0.0,32.675163
2017,PIT,1P,1516.815253,114.36279
2017,PIT,2P,2870.211123,216.404305
2017,PIT,3P,2870.211123,216.404305
2017,PITA,1P,0.0,0.71645
2017,PITA,2P,0.0,0.71645
2017,PITA,3P,0.0,0.71645
2017,PITAHAYA,1P,0.072245,0.036122
2017,PITAHAYA,2P,0.072245,0.036122
2017,PITAHAYA,3P,0.072245,0.036122
2017,PITAL Y MOZUTLA,1P,4.601699,1.981664
2017,PITAL Y MOZUTLA,2P,4.601699,1.981664
2017,PITAL Y MOZUTLA,3P,4.601699,1.981664
2017,PLACETAS,1P,3.507969,1.260529
2017,PLACETAS,2P,3.507969,1.260529
2017,PLACETAS,3P,3.507969,1.260529
2017,PLAN DE AYALA,1P,0.903971,1.597743
2017,PLAN DE AYALA,2P,0.903971,1.597743
2017,PLAN DE AYALA,3P,0.903971,1.597743
2017,PLAN DE ORO,1P,2.572832,0.289052
2017,PLAN DE ORO,2P,2.572832,0.289052
2017,PLAN DE ORO,3P,2.572832,0.289052
2017,PLANOS,1P,1.411131,0.885782
2017,PLANOS,2P,1.411131,0.885782
2017,PLANOS,3P,1.411131,0.885782
2017,PLATANAL,1P,77.82802,125.847636
2017,PLATANAL,2P,77.82802,125.847636
2017,PLATANAL,3P,117.045805,128.048371
2017,PLATINADO,1P,0.0,4.477933
2017,PLATINADO,2P,0.0,4.477933
2017,PLATINADO,3P,0.0,7.432563
2017,PLAYUELA,1P,0.0,84.75514
2017,PLAYUELA,2P,0.0,84.75514
2017,PLAYUELA,3P,0.0,84.75514
2017,POBLADORES,1P,0.0,1.233719
2017,POBLADORES,2P,0.0,1.233719
2017,POBLADORES,3P,0.0,1.233719
2017,POHP,1P,0.0,0.0
2017,POHP,2P,515.196761,102.523952
2017,POHP,3P,1266.179869,251.969294
2017,POKCHE,1P,120.059738,214.696164
2017,POKCHE,2P,212.749956,380.448934
2017,POKCHE,3P,386.190052,690.602227
2017,POL,1P,2253.016629,2445.358015
2017,POL,2P,2253.016629,2445.358015
2017,POL,3P,2253.016629,2445.358015
2017,POLVAREDA,1P,0.0,44.803348
2017,POLVAREDA,2P,0.0,44.803348
2017,POLVAREDA,3P,0.0,44.803348
2017,POMELA,1P,0.0,0.37955
2017,POMELA,2P,0.0,0.37955
2017,POMELA,3P,0.0,0.37955
2017,POTRERO DEL LLANO HORCONES,1P,401.127147,212.95798
2017,POTRERO DEL LLANO HORCONES,2P,401.127147,212.95798
2017,POTRERO DEL LLANO HORCONES,3P,401.127147,212.95798
2017,POZA RICA,1P,4808.605931,4807.704106
2017,POZA RICA,2P,4808.605931,4807.704106
2017,POZA RICA,3P,4808.605931,4807.704106
2017,PRESA,1P,0.0,29.465726
2017,PRESA,2P,0.0,32.041154
2017,PRESA,3P,0.0,33.878381
2017,PRESIDENTE ALEMAN,1P,1334.640969,749.399419
2017,PRESIDENTE ALEMAN,2P,2546.521492,1429.868984
2017,PRESIDENTE ALEMAN,3P,3067.989054,1722.67244
2017,PRESIDENTE ALEMAN PR,1P,20.684048,33.446039
2017,PRESIDENTE ALEMAN PR,2P,20.684048,33.446039
2017,PRESIDENTE ALEMAN PR,3P,20.684048,33.446039
2017,PRESITA,1P,0.0,1.497309
2017,PRESITA,2P,0.0,1.497309
2017,PRESITA,3P,0.0,13.37839
2017,PRIMO,1P,0.0,0.0
2017,PRIMO,2P,0.0,0.0
2017,PRIMO,3P,0.0,1.200005
2017,PUENTE,1P,6.067884,4.045252
2017,PUENTE,2P,6.067884,4.045252
2017,PUENTE,3P,6.067884,4.045252
2017,PUERTO CEIBA,1P,1326.242055,820.898552
2017,PUERTO CEIBA,2P,1326.242055,820.898552
2017,PUERTO CEIBA,3P,1326.242055,820.898552
2017,QUINTAL,1P,0.0,2.404657
2017,QUINTAL,2P,0.0,2.404657
2017,QUINTAL,3P,0.0,2.85553
2017,QUITRIN,1P,0.0,45.443751
2017,QUITRIN,2P,0.0,49.629831
2017,QUITRIN,3P,0.0,50.89916
2017,RABASA,1P,135.273346,141.489622
2017,RABASA,2P,135.273346,141.489622
2017,RABASA,3P,135.273346,141.489622
2017,RABEL,1P,0.0,63.990775
2017,RABEL,2P,0.0,63.990775
2017,RABEL,3P,0.0,63.990775
2017,RABON GRANDE,1P,19.321569,10.056331
2017,RABON GRANDE,2P,19.321569,10.056331
2017,RABON GRANDE,3P,19.321569,10.056331
2017,RAFAEL,1P,0.0,3.49192
2017,RAFAEL,2P,0.0,3.49192
2017,RAFAEL,3P,0.0,4.21261
2017,RAMIREZ,1P,0.0,26.809349
2017,RAMIREZ,2P,0.0,26.809349
2017,RAMIREZ,3P,0.0,26.809349
2017,RANCHO NUEVO,1P,53.318216,21.295815
2017,RANCHO NUEVO,2P,53.318216,21.295815
2017,RANCHO NUEVO,3P,53.318216,21.295815
2017,RASHA,1P,0.0,15.102596
2017,RASHA,2P,0.0,32.934559
2017,RASHA,3P,0.0,50.605824
2017,REMOLINO,1P,306.550874,275.89524
2017,REMOLINO,2P,1018.850991,916.964075
2017,REMOLINO,3P,1664.250961,1997.097195
2017,REMOLINO PR,1P,158.179735,123.725435
2017,REMOLINO PR,2P,158.179735,127.513858
2017,REMOLINO PR,3P,158.179735,127.513858
2017,REMUDADERO,1P,0.274495,0.038923
2017,REMUDADERO,2P,0.274495,0.038923
2017,REMUDADERO,3P,0.274495,0.038923
2017,RENE,1P,0.0,2.485784
2017,RENE,2P,0.0,2.485784
2017,RENE,3P,0.0,2.485784
2017,RENO,1P,0.0,11.810909
2017,RENO,2P,0.0,16.584258
2017,RENO,3P,0.0,16.584258
2017,REYNOSA,1P,7.489823,3221.505833
2017,REYNOSA,2P,7.489823,3221.505833
2017,REYNOSA,3P,7.489823,3221.505833
2017,RIACHUELO,1P,7.432992,7.608355
2017,RIACHUELO,2P,7.432992,7.608355
2017,RIACHUELO,3P,7.432992,7.608355
2017,RIBERENO,1P,5.587942,114.039408
2017,RIBERENO,2P,9.843375,200.884803
2017,RIBERENO,3P,12.379441,252.64115
2017,RINCON PACHECO,1P,0.0,98.919403
2017,RINCON PACHECO,2P,0.0,98.919403
2017,RINCON PACHECO,3P,0.0,98.919403
2017,RIO BRAVO,1P,0.0,0.797693
2017,RIO BRAVO,2P,0.0,0.797693
2017,RIO BRAVO,3P,0.0,0.797693
2017,RIO NUEVO,1P,245.381635,392.64811
2017,RIO NUEVO,2P,245.381635,392.64811
2017,RIO NUEVO,3P,279.904167,400.116939
2017,ROBULUS,1P,0.0,9.764156
2017,ROBULUS,2P,0.0,14.749282
2017,ROBULUS,3P,0.0,26.886565
2017,RODADOR,1P,163.064935,182.192398
2017,RODADOR,2P,163.064935,182.192398
2017,RODADOR,3P,163.064935,182.192398
2017,ROMARIK,1P,0.0,3.049943
2017,ROMARIK,2P,0.0,3.049943
2017,ROMARIK,3P,0.0,3.049943
2017,RONDA 1 LICITACION 2,1P,526.328388,410.817663
2017,RONDA 1 LICITACION 2,2P,1090.773942,847.75406
2017,RONDA 1 LICITACION 2,3P,1900.83788,1491.761698
2017,RONDA 1 LICITACION 3,1P,1204.720337,2970.846749
2017,RONDA 1 LICITACION 3,2P,1794.700628,3429.702743
2017,RONDA 1 LICITACION 3,3P,1807.308684,3543.207757
2017,ROSAL,1P,0.0,9.897051
2017,ROSAL,2P,0.0,9.897051
2017,ROSAL,3P,0.0,13.15409
2017,ROSENBLU,1P,0.0,3.815246
2017,ROSENBLU,2P,0.0,3.815246
2017,ROSENBLU,3P,0.0,3.815246
2017,ROTALIA,1P,0.0,7.664607
2017,ROTALIA,2P,0.0,18.073053
2017,ROTALIA,3P,0.0,18.073053
2017,RUSCO,1P,0.0,20.027144
2017,RUSCO,2P,0.0,22.029858
2017,RUSCO,3P,0.0,39.202584
2017,SABANA GRANDE,1P,14.504956,6.527217
2017,SABANA GRANDE,2P,320.585225,144.263065
2017,SABANA GRANDE,3P,1830.074451,915.035412
2017,SABANCUY,1P,5.235214,2.82228
2017,SABANCUY,2P,5.235214,2.82228
2017,SABANCUY,3P,5.235214,2.82228
2017,SALINAS BARCO CARACOL,1P,71.848516,143.696747
2017,SALINAS BARCO CARACOL,2P,73.454989,146.909687
2017,SALINAS BARCO CARACOL,3P,77.738918,155.477528
2017,SALITRILLO,1P,0.0,0.985268
2017,SALITRILLO,2P,0.0,0.985268
2017,SALITRILLO,3P,0.0,0.985268
2017,SAMARIA,1P,4103.03209,5050.967942
2017,SAMARIA,2P,4494.436688,5169.113616
2017,SAMARIA,3P,4635.153893,5213.357355
2017,SAN ALFONSO,1P,3.783784,3.03817
2017,SAN ALFONSO,2P,3.783784,3.03817
2017,SAN ALFONSO,3P,3.783784,3.03817
2017,SAN ANDRES,1P,1404.542885,1701.287927
2017,SAN ANDRES,2P,1422.049016,1724.389321
2017,SAN ANDRES,3P,1422.049016,1724.389321
2017,SAN DIEGO CHICONCILLO,1P,44.556955,25.01682
2017,SAN DIEGO CHICONCILLO,2P,44.556955,25.01682
2017,SAN DIEGO CHICONCILLO,3P,44.556955,25.01682
2017,SAN NICOLAS,1P,0.24959,0.080858
2017,SAN NICOLAS,2P,0.24959,0.080858
2017,SAN NICOLAS,3P,0.24959,0.080858
2017,SAN PABLO,1P,0.0,61.37966
2017,SAN PABLO,2P,0.0,61.37966
2017,SAN PABLO,3P,0.0,73.564474
2017,SAN PEDRO,1P,0.0,1.113299
2017,SAN PEDRO,2P,0.0,1.113299
2017,SAN PEDRO,3P,0.0,1.113299
2017,SAN RAMON,1P,426.125993,187.094652
2017,SAN RAMON,2P,426.125993,187.094652
2017,SAN RAMON,3P,426.125993,187.094652
2017,SAN ROMAN,1P,0.0,3.361405
2017,SAN ROMAN,2P,0.0,3.361405
2017,SAN ROMAN,3P,0.0,3.361405
2017,SAN VICENTE,1P,0.0,5.727791
2017,SAN VICENTE,2P,0.0,5.727791
2017,SAN VICENTE,3P,0.0,5.742049
2017,SANTA AGUEDA,1P,386.451516,243.336665
2017,SANTA AGUEDA,2P,386.451516,243.336665
2017,SANTA AGUEDA,3P,386.451516,243.336665
2017,SANTA ANA,1P,141.242403,133.862177
2017,SANTA ANA,2P,141.242403,133.862177
2017,SANTA ANA,3P,141.242403,133.862177
2017,SANTA ANITA,1P,0.0,364.030576
2017,SANTA ANITA,2P,0.0,420.626278
2017,SANTA ANITA,3P,0.0,453.76674
2017,SANTA FE,1P,0.0,0.232945
2017,SANTA FE,2P,0.0,0.232945
2017,SANTA FE,3P,0.0,0.232945
2017,SANTA LUCIA,1P,14.685811,7.342891
2017,SANTA LUCIA,2P,14.685811,7.342891
2017,SANTA LUCIA,3P,14.685811,7.342891
2017,SANTA ROSA,1P,11.081055,1.959131
2017,SANTA ROSA,2P,11.081055,1.959131
2017,SANTA ROSA,3P,11.081055,1.959131
2017,SANTA ROSALIA,1P,0.0,401.095735
2017,SANTA ROSALIA,2P,0.0,405.852528
2017,SANTA ROSALIA,3P,0.0,428.296292
2017,SANTANDER,1P,0.0,2.016189
2017,SANTANDER,2P,0.0,7.198435
2017,SANTANDER,3P,0.0,7.198435
2017,SANTIAGO,1P,9.114708,4.557345
2017,SANTIAGO,2P,9.114708,4.557345
2017,SANTIAGO,3P,9.114708,4.557345
2017,SANTUARIO,1P,564.05376,364.873296
2017,SANTUARIO,2P,564.05376,364.873296
2017,SANTUARIO,3P,564.05376,364.873296
2017,SARAMAKO,1P,7.962197,70.254888
2017,SARAMAKO,2P,7.962197,70.254888
2017,SARAMAKO,3P,7.962197,70.254888
2017,SARLAT,1P,2.749968,6.384858
2017,SARLAT,2P,2.749968,6.384858
2017,SARLAT,3P,2.749968,11.193202
2017,SEN,1P,1223.422573,3358.876352
2017,SEN,2P,1223.422573,3358.876352
2017,SEN,3P,1264.84404,3472.830723
2017,SHISHITO,1P,72.473214,68.395124
2017,SHISHITO,2P,77.634227,70.589112
2017,SHISHITO,3P,82.799347,72.784846
2017,SIAMES,1P,1.232,0.691717
2017,SIAMES,2P,1.232,0.691717
2017,SIAMES,3P,1.232,0.691717
2017,SIERRITA,1P,0.000757,0.002164
2017,SIERRITA,2P,0.000757,1.901242
2017,SIERRITA,3P,0.000757,1.901242
2017,SIGMA,1P,0.0,123.100322
2017,SIGMA,2P,0.0,137.833252
2017,SIGMA,3P,0.0,139.956726
2017,SIHIL,1P,1461.640899,436.240442
2017,SIHIL,2P,1608.639556,564.704
2017,SIHIL,3P,1687.956082,580.289667
2017,SILOZUCHIL,1P,0.337504,0.405005
2017,SILOZUCHIL,2P,0.337504,0.405005
2017,SILOZUCHIL,3P,0.337504,0.405005
2017,SIMBAD,1P,0.0,0.413814
2017,SIMBAD,2P,0.0,0.413814
2017,SIMBAD,3P,0.0,0.413814
2017,SINAN,1P,620.801091,1449.733263
2017,SINAN,2P,696.450262,1620.642005
2017,SINAN,3P,899.165235,1969.862324
2017,SINI,1P,45.934535,105.637163
2017,SINI,2P,45.934535,105.637163
2017,SINI,3P,45.934535,105.637163
2017,SITIO,1P,9.937944,3.749579
2017,SITIO,2P,469.369457,177.092745
2017,SITIO,3P,2254.960141,850.794775
2017,SITIO GRANDE,1P,1152.594241,1837.855131
2017,SITIO GRANDE,2P,1152.594241,1837.855131
2017,SITIO GRANDE,3P,1152.594241,1837.855131
2017,SOCAVON,1P,0.0,2.580738
2017,SOCAVON,2P,0.0,2.580738
2017,SOCAVON,3P,0.0,2.580738
2017,SOLEDAD,1P,361.078436,180.53886
2017,SOLEDAD,2P,846.513645,423.255983
2017,SOLEDAD,3P,912.99999,547.798908
2017,SOLEDAD NORTE,1P,309.0645,123.625555
2017,SOLEDAD NORTE,2P,314.599984,125.839744
2017,SOLEDAD NORTE,3P,314.599984,125.839744
2017,SOLEDAD PR,1P,36.58975,34.439659
2017,SOLEDAD PR,2P,36.58975,34.439659
2017,SOLEDAD PR,3P,36.58975,34.439659
2017,SOLIS TIERRA AMARILLA,1P,83.341233,51.471782
2017,SOLIS TIERRA AMARILLA,2P,83.341233,51.471782
2017,SOLIS TIERRA AMARILLA,3P,83.341233,51.471782
2017,SOTOL,1P,0.915795,0.347072
2017,SOTOL,2P,0.915795,0.347072
2017,SOTOL,3P,0.915795,0.347072
2017,SULTAN,1P,0.0,87.931656
2017,SULTAN,2P,0.0,99.572416
2017,SULTAN,3P,0.0,119.607136
2017,SUNUAPA,1P,288.294003,936.963634
2017,SUNUAPA,2P,359.376828,1012.325195
2017,SUNUAPA,3P,427.750002,1160.253324
2017,SUR CHINAMPA NORTE DE AMATLAN,1P,718.753578,422.193293
2017,SUR CHINAMPA NORTE DE AMATLAN,2P,718.753578,422.193293
2017,SUR CHINAMPA NORTE DE AMATLAN,3P,718.753578,422.193293
2017,SUR DE AMATLAN,1P,451.532132,304.219117
2017,SUR DE AMATLAN,2P,451.532132,304.219117
2017,SUR DE AMATLAN,3P,451.532132,304.219117
2017,SURCO,1P,0.0,0.930067
2017,SURCO,2P,0.0,0.930067
2017,SURCO,3P,0.0,0.930067
2017,TABSCOOB,1P,0.0,0.0
2017,TABSCOOB,2P,0.0,0.0
2017,TABSCOOB,3P,0.0,193.199559
2017,TACUILOLAPA,1P,20.380581,21.285275
2017,TACUILOLAPA,2P,20.380581,21.285275
2017,TACUILOLAPA,3P,20.380581,21.285275
2017,TAJIN,1P,884.844008,496.838925
2017,TAJIN,2P,1580.045912,887.19402
2017,TAJIN,3P,1855.609475,1150.475593
2017,TAJIN PR,1P,0.751649,1.350463
2017,TAJIN PR,2P,0.751649,1.350463
2017,TAJIN PR,3P,0.751649,1.350463
2017,TAKIN,1P,116.172132,15.32154
2017,TAKIN,2P,116.172132,15.32154
2017,TAKIN,3P,116.172132,15.32154
2017,TALISMAN,1P,0.0,0.0
2017,TALISMAN,2P,0.0,0.0
2017,TALISMAN,3P,0.0,0.0
2017,TALUD,1P,0.0,1.943723
2017,TALUD,2P,0.0,1.943723
2017,TALUD,3P,0.0,5.861649
2017,TAMAULIPAS CONSTITUCIONES,1P,2553.457546,1332.714982
2017,TAMAULIPAS CONSTITUCIONES,2P,2607.708996,1352.46668
2017,TAMAULIPAS CONSTITUCIONES,3P,2607.708996,1352.46668
2017,TAMETUTE,1P,0.24959,0.080858
2017,TAMETUTE,2P,0.24959,0.080858
2017,TAMETUTE,3P,0.24959,0.080858
2017,TAMIAHUA,1P,1.155476,0.587769
2017,TAMIAHUA,2P,7.631623,3.882063
2017,TAMIAHUA,3P,7.631623,3.882063
2017,TAMPAMOLON,1P,0.0,0.0
2017,TAMPAMOLON,2P,0.0,0.0
2017,TAMPAMOLON,3P,0.0,0.007769
2017,TANGRAM,1P,0.0,80.012514
2017,TANGRAM,2P,0.0,400.030605
2017,TANGRAM,3P,0.0,1200.027882
2017,TAPIJULAPA,1P,0.998896,27.929238
2017,TAPIJULAPA,2P,0.998896,27.929238
2017,TAPIJULAPA,3P,0.998896,27.929238
2017,TARATUNICH,1P,1013.922831,1059.040021
2017,TARATUNICH,2P,1013.922831,1059.040021
2017,TARATUNICH,3P,1013.922831,1059.040021
2017,TECA,1P,11.177488,27.236505
2017,TECA,2P,176.930639,382.760531
2017,TECA,3P,636.673484,1251.052758
2017,TECOCO,1P,0.0,0.771865
2017,TECOCO,2P,0.0,0.771865
2017,TECOCO,3P,0.0,0.771865
2017,TECUMA,1P,0.0,0.830798
2017,TECUMA,2P,0.0,0.830798
2017,TECUMA,3P,0.0,0.830798
2017,TEEKIT,1P,0.0,0.0
2017,TEEKIT,2P,63.079795,12.266944
2017,TEEKIT,3P,63.079795,12.266944
2017,TEJADA,1P,26.258219,17.690127
2017,TEJADA,2P,26.258219,17.690127
2017,TEJADA,3P,26.258219,17.690127
2017,TEKEL,1P,370.731489,43.078914
2017,TEKEL,2P,850.171035,98.789679
2017,TEKEL,3P,948.504189,110.215969
2017,TEMAPACHE,1P,18.345501,13.802285
2017,TEMAPACHE,2P,18.345501,13.802285
2017,TEMAPACHE,3P,18.345501,13.802285
2017,TENEXCUILA,1P,18.282776,5.027753
2017,TENEXCUILA,2P,201.025561,55.281919
2017,TENEXCUILA,3P,1080.838728,345.867707
2017,TEOTLECO,1P,131.925848,432.055772
2017,TEOTLECO,2P,239.489458,744.659317
2017,TEOTLECO,3P,393.517627,1614.787478
2017,TEPETATE NORTE CHINAMPA,1P,560.649364,283.30252
2017,TEPETATE NORTE CHINAMPA,2P,560.649364,283.30252
2017,TEPETATE NORTE CHINAMPA,3P,560.649364,283.30252
2017,TEPETITAN,1P,0.0,99.701242
2017,TEPETITAN,2P,0.0,113.907858
2017,TEPETITAN,3P,0.0,113.907858
2017,TEPEYIL,1P,18.111545,60.003429
2017,TEPEYIL,2P,121.095684,224.516829
2017,TEPEYIL,3P,148.669243,240.537035
2017,TEPOZAN,1P,0.0,3.785671
2017,TEPOZAN,2P,0.0,7.030532
2017,TEPOZAN,3P,0.0,7.030532
2017,TEQUIS,1P,0.0,0.571375
2017,TEQUIS,2P,0.0,0.571375
2017,TEQUIS,3P,0.0,0.571375
2017,TERNERO,1P,0.043619,0.104083
2017,TERNERO,2P,0.043619,0.104083
2017,TERNERO,3P,0.043619,0.104083
2017,TERRA,1P,225.663146,650.784097
2017,TERRA,2P,225.663146,650.784097
2017,TERRA,3P,225.663146,650.784097
2017,TERREGAL,1P,0.0,29.59755
2017,TERREGAL,2P,0.0,29.59755
2017,TERREGAL,3P,0.0,29.59755
2017,TETL,1P,89.142177,23.873664
2017,TETL,2P,235.999891,63.204448
2017,TETL,3P,626.999925,199.018387
2017,TIBURON,1P,0.0,0.0
2017,TIBURON,2P,0.0,0.0
2017,TIBURON,3P,62.537064,21.769152
2017,TIERRA BLANCA CHAPOPOTE NUNEZ,1P,352.509223,197.127138
2017,TIERRA BLANCA CHAPOPOTE NUNEZ,2P,352.509223,197.127138
2017,TIERRA BLANCA CHAPOPOTE NUNEZ,3P,352.509223,197.127138
2017,TIERRA COLORADA,1P,0.0,0.0
2017,TIERRA COLORADA,2P,0.0,0.0
2017,TIERRA COLORADA,3P,0.0,0.0
2017,TIGRILLO,1P,5.036872,49.117187
2017,TIGRILLO,2P,5.036872,49.117187
2017,TIGRILLO,3P,5.036872,51.482533
2017,TIGRIS,1P,0.0,0.030809
2017,TIGRIS,2P,0.0,0.030809
2017,TIGRIS,3P,0.0,1.630167
2017,TIHUATLAN,1P,3.793874,1.896933
2017,TIHUATLAN,2P,3.793874,1.896933
2017,TIHUATLAN,3P,3.793874,1.896933
2017,TIJERINA,1P,0.0,0.784445
2017,TIJERINA,2P,0.0,0.784445
2017,TIJERINA,3P,0.0,0.784445
2017,TILAPIA,1P,0.0,0.0
2017,TILAPIA,2P,0.0,0.0
2017,TILAPIA,3P,31.657077,31.657077
2017,TILINGO,1P,0.0,6.822697
2017,TILINGO,2P,0.0,12.508603
2017,TILINGO,3P,0.0,17.057068
2017,TINTA,1P,0.0,25.70247
2017,TINTA,2P,0.0,25.70247
2017,TINTA,3P,0.0,25.70247
2017,TINTAL,1P,128.193179,58.191766
2017,TINTAL,2P,128.193179,58.191766
2017,TINTAL,3P,128.193179,58.191766
2017,TINTORERA,1P,0.750527,0.168556
2017,TINTORERA,2P,0.750527,0.168556
2017,TINTORERA,3P,0.750527,0.168556
2017,TIUMUT,1P,8.759195,22.621468
2017,TIUMUT,2P,25.854996,73.350146
2017,TIUMUT,3P,54.687289,146.177583
2017,TIZON,1P,188.646694,862.45088
2017,TIZON,2P,205.981186,927.05937
2017,TIZON,3P,205.981186,927.05937
2017,TLACAME,1P,0.0,0.0
2017,TLACAME,2P,168.661587,56.497429
2017,TLACAME,3P,309.544903,103.689829
2017,TLACOLULA,1P,21.896414,9.133137
2017,TLACOLULA,2P,415.856077,173.456271
2017,TLACOLULA,3P,2497.325181,1041.650554
2017,TOKAL,1P,27.496764,24.454243
2017,TOKAL,2P,46.837856,41.65524
2017,TOKAL,3P,55.597297,49.445447
2017,TOLOC,1P,0.0,0.0
2017,TOLOC,2P,57.534864,65.944415
2017,TOLOC,3P,57.534864,65.944415
2017,TONALA,1P,162.635465,84.145569
2017,TONALA,2P,162.635465,84.145569
2017,TONALA,3P,162.635465,84.145569
2017,TOPILA,1P,360.899319,1305.651241
2017,TOPILA,2P,374.165347,1353.644699
2017,TOPILA,3P,383.009366,1385.640337
2017,TOPO,1P,0.0,230.025645
2017,TOPO,2P,0.0,234.601057
2017,TOPO,3P,0.0,234.601057
2017,TORDO,1P,0.189359,0.069106
2017,TORDO,2P,0.189359,0.069106
2017,TORDO,3P,0.189359,0.069106
2017,TORRECILLAS,1P,7.012113,233.543596
2017,TORRECILLAS,2P,7.012113,234.924022
2017,TORRECILLAS,3P,7.012113,241.674228
2017,TOTECO CERRO AZUL,1P,1256.860147,705.67308
2017,TOTECO CERRO AZUL,2P,1256.860147,705.67308
2017,TOTECO CERRO AZUL,3P,1256.860147,705.67308
2017,TOTONACA,1P,0.0,9.6749
2017,TOTONACA,2P,0.0,9.6749
2017,TOTONACA,3P,0.0,9.6749
2017,TRAPICHE,1P,0.0,25.167228
2017,TRAPICHE,2P,0.0,37.750842
2017,TRAPICHE,3P,0.0,50.334456
2017,TRES HERMANOS,1P,423.231805,747.212645
2017,TRES HERMANOS,2P,423.231805,747.212645
2017,TRES HERMANOS,3P,423.231805,747.212645
2017,TRES HIGUERAS,1P,3.048672,1.568843
2017,TRES HIGUERAS,2P,3.048672,1.568843
2017,TRES HIGUERAS,3P,3.048672,1.568843
2017,TREVINO,1P,30.396263,509.94114
2017,TREVINO,2P,30.396263,509.94114
2017,TREVINO,3P,30.396263,509.94114
2017,TRILOBITE,1P,0.0,1.343765
2017,TRILOBITE,2P,0.0,1.343765
2017,TRILOBITE,3P,0.0,1.343765
2017,TRION,1P,1381.740969,1148.168969
2017,TRION,2P,1381.740969,1148.168969
2017,TRION,3P,1381.740969,1148.168969
2017,TROJE,1P,0.0,0.379201
2017,TROJE,2P,0.0,0.379201
2017,TROJE,3P,0.0,0.379201
2017,TROMPO,1P,0.0,0.0
2017,TROMPO,2P,0.0,0.0
2017,TROMPO,3P,0.0,22.424749
2017,TRONCON,1P,0.0,14.825181
2017,TRONCON,2P,0.0,26.799366
2017,TRONCON,3P,0.0,27.369565
2017,TSIMIN,1P,250.679776,1084.52573
2017,TSIMIN,2P,250.679776,1084.52573
2017,TSIMIN,3P,250.679776,1084.52573
2017,TSON,1P,0.0,0.0
2017,TSON,2P,351.363883,85.816599
2017,TSON,3P,1084.156459,265.812217
2017,TUMUT,1P,14.483098,15.903859
